1,G#3 E5 E3 B3 B4 E4,"[7, 11, 2]_7",0.9026342887940247
1.25,G#3 E5 E3 E4,"[7, 11]_7",0.9026342887940247
1.875,G#3 E5 E4,"[7, 11]_11",0.9026342887940247
2,C#5 A4 A3 C#4 E4,"[0, 4, 7]_0",0.9026342887940247
2.125,C#5 A4 A3 C#4,"[0, 4]_0",0.9379241364613863
2.333333333,C#5 A4 A3,"[0, 4]_0",0.9379241364613863
2.875,F#3 A3,"[9, 0]_9",0.9379241364613863
3,A4 E-4 F#3 A3,"[6, 9, 0]_9",0.9379241364613863
3.25,B4 F#3 A3 E-4,"[6, 9, 0, 2]_9",0.9497627867933066
3.333333333,F#3 A3 B4,"[9, 0, 2]_9",0.9497627867933066
3.375,B4,[2]_2,0.9497627867933066
3.5,A4 G#4,"[11, 0]_11",0.9497627867933066
3.666666667,A4,[0]_0,0.9497627867933066
3.875,E4 C#5 E3,"[4, 7]_7",0.9497627867933066
4.208333333,E4 C#5,"[4, 7]_7",0.9497627867933066
4.25,B4 G#4,"[11, 2]_11",0.9497627867933066
4.666666667,A4 A5,[0]_0,0.9497627867933066
4.75,D5 F#4 D4 A4 A5,"[5, 9, 0]_5",0.9497627867933066
5.083333333,A4 A5 D4,"[0, 5]_5",0.9497627867933066
5.625,A4 A5,[0]_0,0.9497627867933066
5.666666667,A4,[0]_0,0.9497627867933066
5.75,C#5 E5 E4 C#4 A4,"[0, 4, 7]_4",0.9497627867933066
5.791666667,C#5 E5 E4 C#4,"[4, 7]_4",0.9497627867933066
6.125,C#4,[4]_4,0.9497627867933066
6.5,C#4 C#5,[4]_4,0.9497627867933066
6.666666667,D5,[5]_5,0.9497627867933066
6.75,B3 D5,"[2, 5]_2",0.9497627867933066
6.791666667,B3,[2]_2,0.9497627867933066
6.875,C#5 C#4 B4 B3,"[2, 4]_2",0.9497627867933066
7,C#5 D4,"[4, 5]_5",0.9497627867933066
7.125,D5 C#5 D4,"[4, 5]_5",0.9497627867933066
7.25,F#4 D5,"[5, 9]_9",0.9497627867933066
7.333333333,F#5 F#4 D5,"[5, 9]_9",0.9497627867933066
7.375,F#4 F#5,[9]_9,0.9497627867933066
7.75,E4 E5 F#5,"[7, 9]_7",0.9497627867933066
7.833333333,E4 E5,[7]_7,0.9497627867933066
8.25,C#4 C#5,[4]_4,0.9497627867933066
8.625,A3 A4,[0]_0,0.9497627867933066
9.125,E4 E3,[7]_7,0.9497627867933066
9.5,F#4 B-3 C#3 E3 E4,"[1, 4, 7, 9]_4",0.9497627867933066
10,B2 G#4 B3 E4 E3,"[7, 11, 2]_2",0.9497627867933066
10.375,C#4 A4 A2 E4 E3,"[0, 4, 7]_0",0.9497627867933066
10.875,B4 E3 B3 E4 G#2 G#3,"[7, 11, 2]_11",0.9497627867933066
11,B4 E3 B3 E4 G#2,"[7, 11, 2]_11",0.9497627867933066
11.20833333,G#2,[11]_11,0.9552036489979778
11.75,B2 E-4 F#4 A3,"[6, 9, 0, 2]_2",0.9552036489979778
12,B2 E-4 F#4,"[2, 6, 9]_2",0.9552036489979778
12.08333333,B2 E-4,"[2, 6]_2",0.9552036489979778
12.25,B2,[2]_2,0.9552036489979778
12.5,G#4 B2,"[11, 2]_2",0.9552036489979778
12.75,E2 E4 G#3,"[7, 11]_7",0.9552036489979778
12.875,E2 E4,[7]_7,0.9552036489979778
13.66666667,E5 G#3 E4 B4 B3 E3,"[7, 11, 2]_7",0.9552036489979778
13.79166667,E5 G#3 E4 B4 E3,"[7, 11, 2]_7",0.9552036489979778
14,E5 G#3 E4 E3,"[7, 11]_7",0.9552036489979778
14.54166667,E5 G#3 E4,"[7, 11]_11",0.9552036489979778
14.75,A3 A4 C#5 C#4 E5 G#3 E4,"[11, 0, 4, 7]_11",0.9552036489979778
14.79166667,A3 A4 C#5 C#4,"[0, 4]_0",0.9552036489979778
15.125,A3 A4 C#5,"[0, 4]_0",0.9552036489979778
15.66666667,A3 F#3,"[9, 0]_9",0.9552036489979778
15.75,E-4 A4 A3 F#3,"[6, 9, 0]_9",0.9552036489979778
16,B4 A3 F#3,"[9, 0, 2]_9",0.9552036489979778
16.16666667,B4,[2]_2,0.9552036489979778
16.25,A4 G#4,"[11, 0]_11",0.9552036489979778
16.375,A4,[0]_0,0.9552036489979778
16.5,E3 E4,[7]_7,0.9552036489979778
16.625,C#5 E3 E4,"[4, 7]_7",0.9552036489979778
16.83333333,C#5,[4]_4,0.9552036489979778
17,G#4 B4,"[11, 2]_11",0.9552036489979778
17.5,A5 D4 F#4 D5 A4,"[5, 9, 0]_5",0.9552036489979778
18,A5 D4 A4,"[0, 5]_5",0.9552036489979778
18.375,A5 A4,[0]_0,0.9552036489979778
18.5,C#5 E5 C#4 A4,"[0, 4, 7]_4",0.9552036489979778
18.625,E4 C#5 E5 C#4,"[4, 7]_4",0.9552036489979778
18.875,C#4,[4]_4,0.9552036489979778
19.25,C#4 C#5,[4]_4,0.9552036489979778
19.375,D5,[5]_5,0.9552036489979778
19.5,B3,[2]_2,0.9552036489979778
19.625,C#5 C#4 B4 B3,"[2, 4]_2",0.9552036489979778
19.75,C#5 D4 C#4,"[4, 5]_4",0.9552036489979778
19.875,D5 D4,[5]_5,0.9552036489979778
20,F#4 F#5,[9]_9,0.9552036489979778
20.5,E4 E5,[7]_7,0.9499253667934198
20.875,C#4 C#5 E4 E5,"[4, 7]_4",0.9499253667934198
21.33333333,A3 A4,[0]_0,0.9499253667934198
21.75,E3 E4,[7]_7,0.9499253667934198
22.125,C#3 B-3 F#4 E3 E4,"[1, 4, 7, 9]_4",0.9499253667934198
22.625,G#4 B2 B3 E3 E4,"[7, 11, 2]_2",0.9499253667934198
23,A2 C#4 E3 A4 E4,"[0, 4, 7]_0",0.9499253667934198
23.375,E3 G#2 B4 E4,"[7, 11, 2]_11",0.9499253667934198
23.5,B3 G#3 E3 G#2 B4 E4,"[7, 11, 2]_11",0.9499253667934198
24.33333333,B2 F#4 A3 E-4,"[6, 9, 0, 2]_2",0.9350846314620486
24.58333333,B2 F#4 E-4,"[2, 6, 9]_2",0.9350846314620486
24.66666667,B2 E-4,"[2, 6]_2",0.9350846314620486
24.83333333,B2,[2]_2,0.9350846314620486
25,G#4,[11]_11,0.9350846314620486
25.25,E2 E4 G#3,"[7, 11]_7",0.8633858152307126
25.375,E2 E4,[7]_7,0.8633858152307126
26,E4,[7]_7,0.8633858152307126
26.5,G#4 E4,"[7, 11]_7",0.8603464152562382
26.625,E4,[7]_7,0.8603464152562382
27,B4 C#4,"[2, 4]_4",0.8603464152562382
27.375,A4 C#4,"[0, 4]_4",0.9026202068012524
27.5,C#4,[4]_4,0.9026202068012524
27.875,F#4,[9]_9,0.9026202068012524
28.25,B-4 F#4,"[9, 1]_9",0.9026202068012524
28.66666667,D4 F#4,"[5, 9]_5",0.9026202068012524
28.75,C#5 D4,"[4, 5]_5",0.9026202068012524
29,C#5,[4]_4,0.9026202068012524
29.125,B4,[2]_2,0.9026202068012524
29.625,F#5,[9]_9,0.9026202068012524
30,B-3 F#5,"[9, 1]_1",0.9026202068012524
30.125,F#5,[9]_9,0.9026202068012524
30.5,C#4 D5,"[4, 5]_4",0.9026202068012524
30.875,B3 D5,"[2, 5]_2",0.9026202068012524
31.25,B3 E3,"[2, 7]_7",0.9026202068012524
31.33333333,G#3 E5 E4 B3 E3,"[7, 11, 2]_7",0.9026202068012524
31.70833333,B3 E3 G#3,"[7, 11, 2]_7",0.9026202068012524
31.75,G#4 B3 E3 G#3,"[7, 11, 2]_7",0.9026202068012524
31.91666667,G#3 G#4,[11]_11,0.9026202068012524
32.125,E4 C#5 A3 B4 G#3,"[11, 0, 2, 4, 7]_11",0.9026202068012524
32.20833333,E4 C#5 A3 B4,"[0, 2, 4, 7]_0",0.9026202068012524
32.625,A4 C#4,"[0, 4]_4",0.9026202068012524
32.875,A4,[0]_0,0.9026202068012524
33,F#3 E4 A3,"[7, 9, 0]_9",0.9026202068012524
33.125,B4 F#3 E4 A3,"[7, 9, 0, 2]_9",0.9026202068012524
33.25,A4 F#3 A3,"[9, 0]_9",0.9026202068012524
33.375,G#4 A3,"[11, 0]_0",0.9026202068012524
33.5,E-4 A4,"[0, 6]_6",0.9026202068012524
33.875,C#5 E3 E-4 A4,"[0, 4, 6, 7]_7",0.9026202068012524
34.125,E-4 C#5 E3,"[4, 6, 7]_7",0.9026202068012524
34.16666667,C#5 E3,"[4, 7]_7",0.9026202068012524
34.25,B4 G#4,"[11, 2]_11",0.9026202068012524
