0,D3 D2,?,0.0
2,E3 D3 D2,"[0, 2]_0",0.9040178021390728
3,D3 G3 D2,"[0, 5]_0",0.911970999503869
4,D3 G3 A3 D2,"[5, 7, 0]_0",0.911970999503869
5,D3 F#3 A3 D2,"[0, 4, 7]_0",0.911970999503869
6,D3 F#3 B3 B1,"[9, 0, 4]_9",0.911970999503869
7,D3 G#3 D4 B1,"[6, 9, 0]_9",0.911970999503869
8,A3 E4 D4 A1,"[0, 2, 7]_7",0.911970999503869
9,A3 E4 C#4 A1,"[7, 11, 2]_7",0.911970999503869
10,A3 F#4 C#4 F#1,"[4, 7, 11]_4",0.9226130188844018
11,A3 A4 E-4 F#1,"[1, 4, 7]_4",0.9488193765958455
12,B3 B4 A4 E4 E1,"[7, 9, 2]_2",0.9847080800231339
13,B3 G4 B4 E4 E1,"[2, 5, 9]_2",0.9847080800231339
14,G4 C#4 C#5 E4 A1,"[11, 2, 5, 7]_7",0.9847080800231339
15,G4 E4 E5 C#4 A1,"[11, 2, 5, 7]_7",0.9847080800231339
16,A4 E4 G4 E5 C#4 D2,"[11, 0, 2, 5, 7]_0",0.9847080800231339
17,F#4 A4 D5 D4 D2,"[0, 4, 7]_0",0.9847080800231339
18,A5 F#5 F#4 A4 A3 D3 D5 D4,"[0, 4, 7]_0",0.9847080800231339
19,A5 F#5 F#4 A4 A3 D4 D3,"[0, 4, 7]_0",0.9847080800231339
19.75,F#6 D6 D5 F#4 A4 F#5 A3 D4 D3,"[0, 4, 7]_0",0.9847080800231339
20,D6 F#6 D5 F#4 A4 F#5 D4 A3 D3,"[0, 4, 7]_0",0.9847080800231339
22,C#6 E6 C#4 C#5 E4 A4 E5 A3 A2,"[7, 11, 2]_7",0.9505641048589692
24,D6 D4 F#3 A4 D5 A3 F#4 F#2,"[0, 4, 7]_4",0.9505641048589692
26,D6 F#5 F#4 D4 D5 A3 D2,"[0, 4, 7]_0",0.9505641048589692
27.5,C#6 A5 A4 C#5 D4 D5 A3 F#4 D2,"[11, 0, 4, 7]_0",0.9505641048589692
28,G5 B5 G4 B4 B3 D4 D5 G3 G2,"[5, 9, 0]_5",0.9505641048589692
29,G5 B5 G4 B4 B3 D4 D5 G3 G2,"[5, 9, 0]_5",0.9505641048589692
30,F#5 A5 F#4 A4 B3 G3 G2,"[4, 5, 7, 9]_5",0.9505641048589692
31,E5 G5 E4 G4 B3 G3 G2,"[2, 5, 9]_5",0.9257996951285711
32,D5 F#5 D4 F#4 A3 A2 A1,"[0, 4, 7]_7",0.9257996951285711
33,C#5 E5 C#4 E4 A3 A2 A1,"[7, 11, 2]_7",0.9257996951285711
34,B2 A2 A1,"[0, 2]_0",0.9362877115418402
35,D3 A2 A1,"[0, 5]_0",0.9362877115418402
36,D3 E3 A2 A1,"[5, 7, 0]_0",0.9362877115418402
37,C#3 E3 A2 A1,"[0, 4, 7]_0",0.9362877115418402
38,C#3 F#3 F#1,"[4, 9]_9",0.9362877115418402
39,E-3 A3 F#1,"[6, 9, 0]_9",0.9362877115418402
40,E3 A3 B3 E1,"[0, 2, 7]_7",0.9362877115418402
41,E3 G#3 B3 E1,"[7, 11, 2]_7",0.9362877115418402
42,C#4 E3 G#3 C#2,"[4, 7, 11]_4",0.9362877115418402
43,E3 C#4 B-3 E4 C#2,"[1, 4, 7]_4",0.9252723850730993
44,F#3 B2 F#4 E4 B1,"[7, 9, 2]_2",0.8858732602493864
45,F#3 B2 F#4 D4 B1,"[4, 7, 11]_4",0.8226855834255719
46,B3 G2 G4 D4 G1,"[0, 4, 7]_0",0.8226855834255719
47,B3 G2 G4 B4 D4 G1,"[0, 4, 7]_0",0.8226855834255719
48,D4 D5 D3 G4 B4 D2,"[7, 11, 2]_2",0.9336260280572792
49,D4 D5 D3 F#4 A4 D2,"[2, 6, 9]_2",0.945758095471664
50,G4 D5 G2 G3 D4 B2 B1,"[7, 11, 2]_11",0.945758095471664
51,G5 G4 F4 F5 G2 G3 B3 D4 G1,"[11, 2, 5, 7]_7",0.945758095471664
52,G4 G5 F4 F5 G3 G2 B3 D4 C2,"[11, 0, 2, 5, 7]_0",0.945758095471664
53,G4 G5 E4 E5 G3 C4 C2,"[0, 4, 7]_0",0.945758095471664
54,E4 E5 G5 G3 C4 G4 C5 C3 C2,"[0, 4, 7]_0",0.945758095471664
55,E5 G5 C4 G4 E4 C5 C3,"[0, 4, 7]_0",0.945758095471664
55.75,E6 C6 E5 C4 G4 E4 C5 C3,"[0, 4, 7]_0",0.945758095471664
56,C6 E6 E5 G4 C4 E4 C5 C3,"[0, 4, 7]_0",0.945758095471664
56.75,C6 E6 G4 C4 E5 E4 C5 C3,"[0, 4, 7]_0",0.945758095471664
58,G5 C6 G4 C5 G3 C4 E3,"[0, 4, 7]_4",0.9024603088432305
60,G6 B5 G5 B4 D3 D4 D5 B3 G4 G2,"[7, 11, 2]_7",0.8821722513482322
62,G5 D5 G4 G3 D4 B2,"[7, 11, 2]_11",0.8690119705692672
63.5,F#5 D5 G4 G3 D4 B2,"[9, 10, 2, 5]_2",0.9199592896797749
64,C5 E5 E4 C4 C3,"[3, 7]_3",0.9199592896797749
65,C5 E5 E4 C4 C3,"[3, 7]_3",0.9393021445833927
66,B4 D5 E4 A3 A2 D4,"[0, 2, 5, 7]_0",0.9454947955582154
67,A4 C5 E4 A3 A2 C4,"[0, 3, 7]_0",0.9454947955582154
68,A4 C5 E4 E3 E2 C4,"[0, 3, 7]_7",0.9454947955582154
69,G#4 B4 E4 E3 E2 B3,"[7, 11, 2]_7",0.9454947955582154
70,E3 G#1,"[7, 11]_11",0.9454947955582154
71,B3 D4 E3 E2 E1,"[2, 5, 7]_7",0.9454947955582154
71.75,B3 D4 E4 E3 E2 E1,"[2, 5, 7]_7",0.9454947955582154
72,B3 D4 E4 E3 A2 A1,"[0, 2, 5, 7]_0",0.9454947955582154
73,A3 E4 C4 E3 A2 A1,"[0, 3, 7]_0",0.9454947955582154
74,E4 E5 E3 C4 C3,"[3, 7]_3",0.9454947955582154
74.125,E4 E5 E3 C4 C3,"[3, 7]_3",0.9369444760831244
75,A4 A5 A3 A2,[0]_0,0.9369444760831244
75.75,A4 A5 A3 E5 A2,"[7, 0]_0",0.9342347695112788
76,A4 A5 B4 B5 B3 A3 E5 E3 E2,"[0, 2, 7]_7",0.9342347695112788
77,G#4 G#5 B4 B5 G#3 B3 E5 E3 E2,"[7, 11, 2]_7",0.9202152533410937
78,E5 E3 G#2 G#1,"[7, 11]_11",0.9202152533410937
78.125,E3 G#2 G#1,"[7, 11]_11",0.9202152533410937
79,B3 D4 E3 E2 E1,"[2, 5, 7]_7",0.9202152533410937
79.75,B3 A3 E3 D4 E2 E1,"[0, 2, 5, 7]_7",0.9202152533410937
80,B3 A3 E3 D4 A2 A1,"[0, 2, 5, 7]_0",0.9202152533410937
81,A3 C#4 E3 A2 A1,"[7, 11, 2]_7",0.9113591649328069
82,A3 C#2,"[7, 11]_11",0.9328333482371142
82.125,A3 C#2,"[7, 11]_11",0.9356584967924028
83,E4 G4 A1,"[2, 5, 7]_7",0.9356584967924028
83.75,A4 A3 E4 G4 A1,"[2, 5, 7]_7",0.9356584967924028
84,A4 A3 E4 G4 D2,"[0, 2, 5, 7]_0",0.9356584967924028
85,A4 A3 D4 F4 D2,"[0, 3, 7]_0",0.9356584967924028
86,A4 A3 F2,"[3, 7]_3",0.9356584967924028
86.125,A3 F2,"[3, 7]_3",0.9356584967924028
87,D4 D2,[0]_0,0.9356584967924028
88,A4 A3 D4 E4 A1,"[0, 2, 7]_7",0.9356584967924028
89,A4 A2 A3 C#4 E4 A1,"[7, 11, 2]_7",0.9356584967924028
89.5,A4 A2 A3 C#4 E4 A1,"[7, 11, 2]_7",0.9356584967924028
90,A4 F2 A3 D3 D4 F1,"[0, 3, 7]_3",0.9356584967924028
90.5,A4 F2 A3 D3 D4 F1,"[0, 3, 7]_3",0.9356584967924028
91,A4 D3 F2 A3 D4 F4 D2,"[0, 3, 7]_0",0.9356584967924028
91.5,A4 D3 A3 D4 F4 D2,"[0, 3, 7]_0",0.9115696005069466
91.75,A4 D3 A3 D4 F4 D2,"[0, 3, 7]_0",0.9115696005069466
92,C5 C3 C4 G4 F4 C2,"[3, 5, 10]_10",0.9115696005069466
93,C5 C3 C4 G4 E4 C2,"[10, 2, 5]_10",0.8763636030106383
93.75,C5 C3 C4 G4 E4 C2,"[7, 11, 2]_7",0.8490148843127849
94,C5 F3 C4 G4 A4 F2,"[0, 2, 4, 7]_0",0.8490148843127849
95,C5 F3 C4 F4 A4 F2,"[0, 4, 7]_0",0.8490148843127849
96,G2 D5 D4 B-4 A4 G1,"[2, 4, 5, 9]_2",0.8490148843127849
97,G2 D5 D4 B-4 G4 G1,"[2, 5, 9]_2",0.8490148843127849
97.5,G2 D5 D4 B-4 F#4 G1,"[1, 2, 5, 9]_2",0.8312352510269972
98,B-2 D5 D4 B-4 G4 B-1,"[2, 5, 9]_5",0.8312352510269972
98.5,B-2 D5 D4 B-4 G4 B-1,"[5, 8, 0]_8",0.8480748230262621
99,G2 D5 D4 E4 B-3 G1,"[0, 2, 5, 8]_5",0.8480748230262621
99.75,G2 D5 D4 E4 B-3 G1,"[0, 2, 5, 8]_5",0.8726596164655629
100,F5 F4 E4 A3 D2,"[0, 2, 3, 7]_0",0.8726596164655629
101,F5 F4 D4 A3 D2,"[0, 3, 7]_0",0.8738383268459421
101.5,F5 F4 C#4 A3 D2,"[11, 0, 3, 7]_0",0.8738383268459421
101.75,D2 F5 F4 C#4 A3,"[11, 0, 3, 7]_0",0.8738383268459421
102,D3 F5 F4 D4 A3 D2,"[0, 3, 7]_0",0.8738383268459421
102.5,D3 F5 F4 D4 A3 D2,"[0, 3, 7]_0",0.8738383268459421
103,D3 F5 F4 D4 B-3 D2,"[8, 0, 3]_0",0.8738383268459421
103.5,D3 F5 F4 D4 A3 D2,"[0, 3, 7]_0",0.8738383268459421
104,E5 E3 E4 B3 G#3 E2,"[2, 6, 9]_2",0.8738383268459421
105,E5 E3 E4 B3 G#3 E2,"[2, 6, 9]_2",0.8738383268459421
105.5,E5 E3 E4 B3 G#3 E2,"[2, 6, 9]_2",0.8738383268459421
106,E5 A2 E4 C#4 A3 A1,"[7, 11, 2]_7",0.8738383268459421
106.5,E5 A2 E4 C#4 A3 A1,"[7, 11, 2]_7",0.9189954962967071
107,E5 A2 E4 G3 A3 A1,"[2, 5, 7]_7",0.9189954962967071
107.75,E5 A2 E4 G3 A3 A1,"[2, 5, 7]_7",0.9258914585691457
108,D5 D3 D4 G3 A3 D2,"[5, 7, 0]_0",0.9258914585691457
109,D5 F2 D4 F3 F1,"[0, 3]_3",0.9258914585691457
109.75,E5 F2 E4 F3 D4 F1,"[0, 2, 3]_3",0.9258914585691457
110,E5 A2 E4 E3 D4 A1,"[0, 2, 7]_7",0.9258914585691457
111,E5 A2 E4 A3 C#4 A1,"[7, 11, 2]_7",0.9258914585691457
111.5,E5 A2 E4 A3 B3 A1,"[7, 9, 2]_7",0.9258914585691457
112,A2 A3 A4 C#4,"[7, 11]_7",0.9258914585691457
113,A2 A3 A4 C#4 E4 A1,"[7, 11, 2]_7",0.9258914585691457
113.5,A2 A3 A4 C#4 E4 A1,"[7, 11, 2]_7",0.9258914585691457
114,D3 A3 A4 D4 F4 D2,"[0, 3, 7]_0",0.9258914585691457
114.5,D3 A3 A4 D4 F4 D2,"[0, 3, 7]_0",0.9258914585691457
115,F2 A3 F4 A4 F1,"[3, 7]_3",0.9258914585691457
115.5,F2 A3 D4 A4 F1,"[0, 3, 7]_3",0.9258914585691457
115.75,F2 D5 D4 F4 F1,"[0, 3]_3",0.9258914585691457
116,A2 D5 D4 F4 A1,"[0, 3, 7]_7",0.9258914585691457
117,A2 D5 D4 E4 A1,"[0, 2, 7]_7",0.8962254547667607
117.75,A2 E5 E4 D4 A1,"[0, 2, 7]_7",0.8786375580993806
118,A2 E5 E4 D4 A1,"[0, 2, 7]_7",0.8786375580993806
119,A2 E5 C#4 E4 A1,"[7, 11, 2]_7",0.8726511080709883
119.5,A2 E5 E4 B3 A1,"[7, 9, 2]_7",0.863916716299353
120,A4 A3 C#4 E4,"[7, 11, 2]_7",0.863916716299353
121,A4 A3,[7]_7,0.863916716299353
122,A4 A3,[7]_7,0.8609961264569361
123,A4 A3,[7]_7,0.8574583189603691
123.75,D5 D4,[0]_0,0.8574583189603691
124,D5 D4,[0]_0,0.8574583189603691
125.75,E5 E4,[2]_2,0.8574583189603691
126,E5 E4,[2]_2,0.8574583189603691
128,A5 D5 F#4 D3 D2,"[0, 4, 7]_0",0.8574583189603691
132,B5 D5 F#4 B2 B1,"[2, 5, 9]_2",0.9388354605859283
133,C#6 E5 F#4 D5 B2 B1,"[2, 4, 5, 7, 9]_2",0.9425174606984582
