3.0,E2,4,m
3.5,G2,4,m
4.0,B2,4,m
4.5,E3,4,m
5.0,G4 B3,4,m
5.5,E-4 A3,4,m
6.0,E4 G3 E2,4,m
6.25,E4 G3,4,m
6.5,E4 G3 G2,4,m
7.0,B2,4,m
7.5,E3,4,m
8.0,B4 G4,4,m
8.5,A4 F#4,4,m
9.0,G4 E4 E2,4,m
9.25,G4 E4,4,m
9.5,G4 E4 G2,4,m
10.0,B2,4,m
10.5,E3,4,m
11.0,G5 B4,4,m
11.5,F#5 A4,4,m
12.0,E5 G4 C3,4,m
12.25,E5 G4,4,m
12.5,E5 G4 E3,4,m
12.75,E5 G4,4,m
13.0,E5 G4 G3,4,m
13.25,E5 G4,4,m
13.5,E5 G4 C4,4,m
13.875,C4,4,m
14.0,C5 A4 C4,4,m
14.5,A4 F#4 C4,4,m
15.0,F#4 E-4 C4,4,m
15.375,F#4 E-4,4,m
15.5,F#4 E-4 E-3,4,m
15.75,F#4 E-4,4,m
16.0,F#4 E-4 F#3,4,m
16.25,F#4 E-4,4,m
16.5,F#4 E-4 B3,4,m
16.875,B3,4,m
17.0,B4 B3,4,m
17.5,A4 B3,4,m
18.0,A4 F#4,4,m
18.5,A4 F#4 E3,4,m
19.0,G4 E4 B-3,4,m
19.5,F#4 E-4 B3,4,m
19.875,B3,4,m
20.0,B-4 B3,4,m
20.25,B-4,4,m
20.5,B4,4,m
21.0,A4 F#4,4,m
21.5,A4 F#4 E3,4,m
22.0,G4 E4 B-3,4,m
22.5,F#4 E-4 B3,4,m
22.875,B3,4,m
23.0,B-4 B3,4,m
23.25,B-4,4,m
23.5,B4,4,m
24.0,A4 F#4,4,m
24.5,A4 F#4 E3,4,m
25.0,G4 E4 B-3,4,m
25.125,A4 E4 B-3,4,m
25.25,E4 B-3,4,m
25.3333333333,G4 E4 B-3,4,m
25.4583333333,E4 B-3,4,m
25.5,F#4 E-4 B3,4,m
27.0,E2,4,m
27.5,G2,4,m
28.0,B2,4,m
28.5,E3,4,m
29.0,G4 B3,4,m
29.5,E-4 A3,4,m
30.0,E4 G3 E2,4,m
30.25,E4 G3,4,m
30.5,E4 G3 G2,4,m
31.0,B2,4,m
31.5,E3,4,m
32.0,B4 G4,4,m
32.5,A4 F#4,4,m
33.0,G4 E4 E2,4,m
33.25,G4 E4,4,m
33.5,G4 E4 G2,4,m
34.0,B2,4,m
34.5,E3,7,M
35.0,E5 G#4,7,M
35.5,D5 B4,7,M
36.0,C5 A4 E2,7,M
36.25,C5 A4,7,M
36.5,C5 A4 A2,7,M
37.0,C3,7,M
37.5,E3,7,M
38.0,C5 A4,7,M
38.5,E5 G4,7,M
39.0,D5 F#4 D2,7,M
39.25,D5 F#4,7,M
39.5,D5 F#4 F#2,7,M
40.0,A2,7,M
40.5,D3,7,M
41.0,A4 F#4,7,M
41.5,C5 A4,7,M
42.0,B4 G4 G1 G2,7,M
42.25,B4 G4,7,M
42.5,B4 G4 B1 B2,7,M
43.0,D2 D3,7,M
43.5,G2 G3,7,M
43.75,D4 G2 G3,7,M
43.875,D4,7,M
44.0,D5,7,M
44.25,B4,7,M
44.5,A4,7,M
44.75,G4,7,M
45.0,F#4 A1 A2,7,M
45.25,F#4,7,M
45.5,F#4 C2 C3,7,M
46.0,D2 D3,7,M
46.5,F#2 F#3,7,M
46.75,D4 F#2 F#3,7,M
46.875,D4,7,M
47.0,D5,7,M
47.25,C5,7,M
47.5,B4,7,M
47.75,A4,7,M
48.0,B4 G3,7,M
48.5,B4 B3,7,M
48.75,B3,7,M
49.0,D4,7,M
49.5,G4,7,M
49.75,D5 G4,7,M
50.0,D6,7,M
50.25,B5,7,M
50.5,A5,7,M
50.75,G5,7,M
51.0,G5 A3,7,M
51.5,G5 C4,7,M
52.0,F#5 D4,7,M
52.375,D4,7,M
52.5,F#4,7,M
52.75,D5 F#4,7,M
53.0,D6,7,M
53.25,C6,7,M
53.5,B5,7,M
53.75,A5,7,M
54.0,A5 B3,7,M
54.5,A5 D4,7,M
55.0,B5 F#4,7,M
55.375,F#4,7,M
55.5,G4,7,M
55.75,D5 G4,7,M
56.0,D6,7,M
56.25,B5,7,M
56.5,A5,7,M
56.75,G5,7,M
57.0,E6 C4,7,M
57.25,E5,7,M
57.5,C6 A4,7,M
57.75,E6,7,M
58.0,B5 G4,7,M
58.25,E6,7,M
58.5,A5 F#4,7,M
58.75,A5 B5 F#4,7,M
59.0,C6 F#4,7,M
59.25,D6 F#4,7,M
59.5,E6,7,M
59.75,C6,7,M
60.0,D6 B3,7,M
60.25,D5,7,M
60.5,B5 G4,7,M
60.75,D6,7,M
61.0,A5 F#4,7,M
61.25,D6,7,M
61.5,G5 E4,7,M
61.75,G5 A5 E4,7,M
62.0,B5 E4,7,M
62.25,C6 E4,7,M
62.5,D6,7,M
62.75,B5,7,M
63.0,C6 A3,7,M
63.25,C5,7,M
63.5,A5 F#4,7,M
63.75,C6,7,M
64.0,G5 E4,7,M
64.25,C6,7,M
64.5,F#5 D4,7,M
64.75,C6,7,M
65.0,G5 E4,7,M
65.25,C6,7,M
65.5,A5 F#4,7,M
65.75,C6,7,M
66.0,B5 G3,7,M
66.25,B5 G4 G3,7,M
66.5,D6 A3,7,M
66.625,C6 A3,7,M
66.75,B5 G4 A3,7,M
66.875,C6 G4 A3,7,M
67.0,D6 B3,7,M
67.25,D6 G4,7,M
67.375,G4,7,M
67.5,A5 C4,7,M
67.75,G4,7,M
68.0,A5 C4,7,M
68.25,G4,?,?
68.5,A5 C4,?,?
68.75,G4,?,?
69.0,B5 G3,?,?
69.25,B5 G4 G3,?,?
69.5,D6 A3,?,?
69.625,C6 A3,?,?
69.75,B5 G4 A3,?,?
69.875,C6 G4 A3,?,?
70.0,D6 B3,?,?
70.25,D6 G4,?,?
70.375,G4,?,?
70.5,A5 C4,?,?
70.75,G4,?,?
71.0,A5 C4,?,?
71.25,G4,?,?
71.5,A5 C4,?,?
71.75,G4,?,?
72.0,B5 G3,?,?
72.25,B5 G4 G3,2,M
72.5,D6 A3,2,M
72.625,C6 A3,2,M
72.75,B5 G4 A3,2,M
72.875,C6 G4 A3,2,M
73.0,D6 B3,2,M
73.25,D6 G4,2,M
73.375,G4,2,M
73.5,A5 C4,2,M
73.75,G4,2,M
74.0,A5 C4,2,M
74.25,G4,2,M
74.5,A5 C4,2,M
74.75,G4,2,M
75.0,G5 C#4,2,M
75.25,B-4,2,M
75.5,G5 C#4,2,M
75.75,B-4,2,M
76.0,G5 C#4,2,M
76.25,B-4,2,M
76.5,F#5 D4,2,M
76.75,A4,2,M
77.0,F#5 D4,2,M
77.25,A4,2,M
77.5,F#5 D4,2,M
77.75,A4,2,M
78.0,C#5 E4,2,M
78.25,G4,2,M
78.5,C#5 E4,2,M
78.75,G4,2,M
79.0,C#5 E4,2,M
79.25,G4,2,M
79.5,D5 F#4,2,M
79.75,A4 F#4,2,M
80.0,B4,2,M
80.25,C#5,2,M
80.5,D5,2,M
80.75,E5,2,M
81.0,F#5,2,M
81.25,D5 D4,2,M
81.5,E5 E4,2,M
81.75,F#5 F#4,2,M
82.0,G5 G4,2,M
82.25,A5 A4,2,M
82.5,B5 B4,2,M
82.75,A5 A4,2,M
83.0,G5 G4,2,M
83.25,A5 A4,2,M
83.5,B5 B4,2,M
83.75,C#6 C#5,2,M
84.0,D6 D5,2,M
84.5,A5 A4,2,M
85.0,F#5 F#4,2,M
85.5,D5 D4,2,M
86.0,A4 A3,2,M
86.5,F#4 F#3,7,M
87.0,D4 D3,7,M
90.0,G1 G2,7,M
90.5,D5 B4 G1 G2,7,M
91.0,C5 A4,7,M
91.5,B4 G4,7,M
92.0,B5 D5,7,M
92.5,G5 B4 B3 G3,7,M
93.0,F#5 A4 C4 A3,7,M
93.375,C4 A3,7,M
93.5,C6 A5 C4 A3,7,M
94.0,B5 G5,7,M
94.5,A5 F#5,7,M
95.0,E6 C6 F#4 D4,7,M
95.5,C6 A5 A4 F#4,7,M
96.0,B5 G5 B4 G4,7,M
96.375,G5 B4 G4,7,M
96.5,D6 G5 B4 G4,7,M
96.75,D6 G5,7,M
97.0,D6 D5 B4,7,M
97.375,D6,7,M
97.5,D6 E5 C5,7,M
98.0,D6 G#5 B4,7,M
98.5,C6 A5 A4,7,M
98.875,C6,7,M
